appid,name,genres_items,categories_items,tags_items,genres_item_count,categories_item_count,tags_item_count,review_count_calc,positive_rate_calc,recommendations,peak_ccu,attention_score_descriptive,is_indie_positioned
1435790,Escape Simulator,"['Adventure', 'Casual', 'Indie', 'Simulation']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Includes level editor', 'Family Sharing']","['Puzzle', 'Co-op', 'Multiplayer', 'Escape Room', 'First-Person', 'Adventure', 'Online Co-Op', 'Mystery', 'Controller', 'Family Friendly', 'Casual', 'Singleplayer', 'Simulation', 'Indie', 'VR', 'Story Rich', 'Point & Click', 'Investigation', 'Exploration', 'Level Editor']",4,17,20,16822,94.13268339079777,14318,846,3.7451742381396547,True
627690,Idle Champions of the Forgotten Realms,"['Action', 'Adventure', 'Indie', 'Strategy', 'Free To Play']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Remote Play on Tablet']","['Dungeons & Dragons', 'Free to Play', 'Idler', 'Strategy', 'Fantasy', 'Clicker', 'Adventure', 'Singleplayer', 'Management', 'Indie', 'RPG', 'Casual', 'Action', '2D', 'Loot', 'Dungeon Crawler', 'Puzzle', 'Magic', 'Funny', 'Action-Adventure']",5,5,20,14316,77.64738753841856,0,3499,2.8879584318758202,True
991780,Notes of Soul,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Strategy', 'Early Access']","['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Stats', 'Steam Leaderboards', 'Remote Play Together']","['Horror', 'Massively Multiplayer', 'Sexual Content', 'Action', 'Adventure', 'Indie', 'Nudity', 'RPG', 'Multiplayer', 'Strategy', 'Casual', 'Early Access', 'Racing', 'Mature', 'Online Co-Op', 'Co-op', 'Survival Horror', 'Funny', 'Third Person']",9,9,19,20786,77.29721928220918,17614,104,3.224159148191257,True
2515020,FINAL FANTASY XVI,"['Action', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'HDR available', 'Family Sharing']","['Action RPG', 'Spectacle fighter', 'Story Rich', 'JRPG', 'Action', 'Fantasy', 'RPG', 'Dark Fantasy', 'Singleplayer', 'Cinematic', 'Third Person', '3D', 'Magic', 'Emotional', 'Drama', 'Atmospheric', 'Party-Based RPG', 'Great Soundtrack', 'Violent', 'Hack and Slash']",2,8,20,20307,79.36179642487812,14248,1127,3.8496064488356723,False
292120,FINAL FANTASY® XIII,['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['JRPG', 'RPG', 'Linear', 'Female Protagonist', 'Great Soundtrack', 'Singleplayer', 'Fantasy', 'Story Rich', 'Adventure', 'Cinematic', 'Sci-fi', 'Action', 'Third Person', 'Atmospheric', 'Turn-Based Combat', 'Action RPG', 'Futuristic', 'Turn-Based', 'Strategy', 'Difficult']",1,8,20,17606,75.07099852323071,14294,380,3.5305461596472334,False
1002300,Fear & Hunger,"['Adventure', 'Indie', 'RPG']","['Single-player', 'Partial Controller Support', 'Family Sharing']",[],3,3,0,0,,14133,265,2.0839529534583083,True
1985690,The Looker,['Indie'],"['Single-player', 'Steam Achievements', 'Captions available']",[],1,3,0,0,,0,0,-0.6836679568873337,True
239350,Spelunky,['Indie'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Platformer', 'Rogue-like', 'Action Roguelike', 'Indie', 'Difficult', '2D', 'Local Co-Op', 'Replay Value', 'Procedural Generation', 'Arcade', 'Addictive', 'Action', 'Perma Death', 'Singleplayer', 'Adventure', 'Co-op', 'Great Soundtrack', 'Local Multiplayer', 'Controller', 'Side Scroller']",1,16,20,16220,92.06535141800246,14244,92,3.1292637093586144,True
282800,100% Orange Juice,"['Indie', 'Strategy']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Steam Leaderboards', 'Family Sharing']","['Anime', 'Board Game', 'Cute', 'Multiplayer', 'Strategy', 'Card Game', 'Turn-Based', 'Indie', 'Casual', 'Funny', 'Great Soundtrack', 'Co-op', 'Female Protagonist', 'Singleplayer', '2D', 'Difficult', 'Memes', 'Family Friendly', 'Comedy', 'Survival Horror']",2,15,20,27923,91.75231887691152,14242,163,3.3607249413381495,True
1766740,Choo-Choo Charles,"['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Survival Horror', 'Horror', 'Open World', 'First-Person', 'Singleplayer', 'Trains', 'Shooter', 'Dark', '3D', 'Action-Adventure', 'FPS', 'Adventure', 'Atmospheric', 'Indie', 'Psychological Horror', 'Action', 'Choices Matter', 'Thriller', 'Hand-drawn', 'Co-op']",3,4,20,15445,91.23340887018453,14208,29,2.8096673125594407,True
605740,"Flashing Lights - Police, Firefighting, Emergency Services (EMS) Simulator","['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Partial Controller Support', 'Family Sharing']","['Adventure', 'Driving', 'Simulation', 'Automobile Sim', 'Physics', 'Crime', 'Shooter', 'Open World', 'Realistic', 'Third-Person Shooter', 'Destruction', 'RPG', 'Sandbox', 'Multiplayer', 'Third Person', 'Exploration', 'FPS', 'America', 'Massively Multiplayer', 'Action']",5,6,20,16540,81.1124546553809,14220,178,3.312611393957937,True
1934680,Age of Mythology: Retold,['Strategy'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Strategy', 'RTS', 'Base-Building', 'Mythology', 'Action RTS', 'Fantasy', 'Multiplayer', 'Top-Down', 'Magic', 'Resource Management', 'Level Editor', 'Moddable', 'PvP', 'PvE', 'Singleplayer', 'Co-op', 'Story Rich', 'Online Co-Op', 'Real-Time', '3D']",1,12,20,15439,89.90219573806594,14146,6369,4.289159662692945,False
1238000,Mass Effect™: Andromeda Deluxe Edition,"['Action', 'RPG']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']","['Character Customization', 'Sci-fi', 'RPG', 'Open World', 'Third-Person Shooter', 'Singleplayer', 'Action', 'Action RPG', 'Space', 'Third Person', 'Multiplayer', 'Sexual Content', 'Story Rich', 'Choices Matter', 'Nudity', 'Violent', 'Adventure', 'Female Protagonist', 'Shooter', 'LGBTQ+']",2,7,20,16123,74.66352415803512,14170,510,3.59840981925858,False
521890,Hello Neighbor,"['Adventure', 'Indie', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on TV', 'Family Sharing']","['Horror', 'Sandbox', 'Stealth', 'First-Person', 'Story Rich', 'Action-Adventure', 'Difficult', 'Survival Horror', '3D Platformer', 'Survival', '3D', 'Strategy', 'FPS', 'Funny', 'Psychological Horror', 'Dark Humor', 'Action', 'Family Friendly', 'Surreal', 'Multiple Endings']",3,6,20,18259,83.09874582397721,14011,177,3.3227772871536505,True
330830,Tales from the Borderlands,['Adventure'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Remote Play on TV', 'Family Sharing']","['Comedy', 'Adventure', 'Story Rich', 'Choices Matter', 'Singleplayer', 'Episodic', 'Point & Click', 'Funny', 'Choose Your Own Adventure', 'Action', 'Atmospheric', 'Quick-Time Events', 'Great Soundtrack', 'Dark Humor', 'Sci-fi', 'Memes', 'Female Protagonist', 'Visual Novel', 'RPG', 'Casual']",1,5,20,18322,95.1151621002074,14167,47,2.9626432633301207,False
298630,The Escapists,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Pixel Graphics', 'Strategy', 'Crafting', 'Singleplayer', '2D', 'Simulation', 'Indie', 'Action', 'Difficult', 'Survival', 'Adventure', 'Puzzle', 'RPG', 'Top-Down', 'Sandbox', 'Funny', 'Multiplayer', 'Comedy', 'Co-op', 'Rogue-like']",5,7,20,16006,90.27239785080596,14121,137,3.2353404503749505,True
208480,Assassin’s Creed® III,['Adventure'],"['Single-player', 'Multi-player', 'Partial Controller Support']","['Adventure', 'Open World', 'Action', 'Assassin', 'Parkour', 'Stealth', 'Third Person', 'Historical', 'Multiplayer', 'America', 'Singleplayer', 'Story Rich', 'Hunting', 'Atmospheric', 'Action-Adventure', 'Sandbox', 'Alternate History', 'Conspiracy', 'Controller', '3D']",1,3,20,14105,73.99503722084367,12056,34,2.818698485765186,False
289130,ENDLESS™ Legend,"['RPG', 'Strategy']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Strategy', '4X', 'Turn-Based', 'Turn-Based Strategy', 'Fantasy', 'Hex Grid', 'Multiplayer', 'RPG', 'Singleplayer', 'Great Soundtrack', 'Sci-fi', 'Indie', 'Tactical', 'Grand Strategy', 'Adventure', 'Medieval', 'Atmospheric', 'Exploration', 'Open World', 'Sandbox']",2,11,20,18515,83.72670807453416,14088,374,3.5312305209327346,True
954740,Terminator: Resistance,"['Action', 'Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","['FPS', 'Post-apocalyptic', 'Choices Matter', 'Sci-fi', 'Open World', 'First-Person', 'RPG', 'Singleplayer', 'Story Rich', 'Robots', 'Action', 'Multiple Endings', 'Atmospheric', 'Futuristic', 'Crafting', 'Adventure', 'Violent', 'Shooter', 'Great Soundtrack', 'Cinematic']",3,8,20,15975,91.76838810641628,14064,104,3.159062035923709,False
38400,Fallout: A Post Nuclear Role Playing Game,['RPG'],"['Single-player', 'Steam Cloud', 'Family Sharing']","['RPG', 'Post-apocalyptic', 'Classic', 'Open World', 'Isometric', 'Turn-Based', 'Turn-Based Combat', 'Singleplayer', 'Sci-fi', 'Atmospheric', 'Multiple Endings', ""1990's"", 'Retro', 'CRPG', 'Adventure', 'Exploration', '2D', 'Difficult', 'Tactical', 'Sandbox']",1,3,20,21634,94.13885550522326,14036,131,3.263765992331054,False
488860,MADNESS: Project Nexus,"['Action', 'Indie']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Gore', ""Beat 'em up"", 'Arena Shooter', 'Shooter', 'Hack and Slash', 'Gun Customization', 'Funny', 'Character Customization', 'Blood', 'Action', '3D', 'Combat', 'Third Person', 'Third-Person Shooter', 'Violent', 'Controller', 'Atmospheric', 'Co-op', 'Local Co-Op', 'Dark']",2,10,20,15481,97.21594212260189,14059,140,3.2361259592987763,True
221680,Rocksmith® 2014 Edition REMASTERED LEARN & PLAY,"['Casual', 'Simulation']","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']","['Music', 'Education', 'Simulation', 'Rhythm', 'Great Soundtrack', 'Casual', 'Local Co-Op', 'Singleplayer', 'Rock Music', 'Difficult', 'Moddable', 'Co-op', 'Multiplayer', 'Addictive']",2,9,14,23481,89.16570844512584,14026,704,3.7377546667555634,False
368070,Sniper Ghost Warrior 3,['Action'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Sniper', 'Open World', 'Multiplayer', 'FPS', 'Stealth', 'Action', 'Singleplayer', 'Shooter', 'First-Person', 'Military', 'Violent', 'Co-op', 'War', 'Adventure', 'Tactical', 'Gore', 'Online Co-Op', 'Nudity', 'Heist', 'Strategy']",1,8,20,18319,66.66848627108467,14053,287,3.4565302025139135,False
1954200,Kena: Bridge of Spirits,"['Action', 'Adventure', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Action-Adventure', 'Souls-like', 'Female Protagonist', '3D Platformer', 'Exploration', 'Third Person', 'Cinematic', 'Atmospheric', 'Fantasy', 'Magic', '3D', 'Nature', 'Combat', 'Story Rich', 'Singleplayer', 'Controller', 'Indie', 'Mystery']",3,5,20,14733,92.08579379623973,14011,63,3.010678909792339,True
859570,Secret Neighbor: Hello Neighbor Multiplayer,"['Action', 'Adventure', 'Indie']","['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Multiplayer', 'Horror', 'Online Co-Op', 'PvP', 'Co-op', 'Cartoony', 'Survival Horror', 'First-Person', 'Stealth', 'Adventure', 'Family Friendly', 'Mystery', 'Colorful', 'Funny', 'Action', 'Indie', 'Puzzle', 'Thriller', 'Casual', 'Comedy']",3,12,20,18287,86.48766883578499,14011,115,3.2047065660244005,True
257850,Hyper Light Drifter,"['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Pixel Graphics', 'Great Soundtrack', 'Atmospheric', 'Adventure', 'Difficult', 'Indie', 'Action', 'Hack and Slash', 'Singleplayer', 'Exploration', 'RPG', '2D', 'Colorful', 'Top-Down', 'Post-apocalyptic', 'Action RPG', 'Metroidvania', 'Souls-like', 'Fantasy', 'Sci-fi']",4,14,20,17486,93.16596134050097,14010,44,2.9369575946635025,True
270150,RUNNING WITH RIFLES,"['Action', 'Indie']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Top-Down Shooter', 'Action', 'Tactical', 'Military', 'Artificial Intelligence', 'Open World', 'Sandbox', 'Wargame', 'Top-Down', 'Moddable', 'Multiplayer', 'Singleplayer', 'Loot', 'PvE', 'Co-op', 'Online Co-Op', 'Co-op Campaign', 'Shooter', 'RPG', 'Isometric']",2,15,20,16022,87.99775308950194,13993,252,3.401746030743633,True
1536610,OpenTTD,"['Casual', 'Indie', 'Simulation', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Cross-Platform Multiplayer']","['Simulation', 'Building', 'Free to Play', 'Sandbox', 'Economy', 'Management', 'Trains', 'Transportation', 'Multiplayer', 'Resource Management', 'City Builder', 'Moddable', 'Singleplayer', '2D', 'Isometric', 'Strategy', 'Online Co-Op', 'Co-op', 'Indie', 'Casual']",4,9,20,13955,96.14475098530993,0,798,2.476401123655248,True
559650,Witch It,"['Action', 'Casual', 'Indie']","['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Family Sharing']","['Multiplayer', 'Funny', 'Casual', 'Action', 'Indie', 'Hidden Object', 'Online Co-Op', 'Survival', 'Stealth', 'Co-op', 'Fantasy', 'Early Access', 'First-Person', 'Team-Based', 'Family Friendly', 'PvP', 'Strategy', 'Atmospheric', 'Open World', 'Magic']",3,12,20,19168,88.86686143572621,13975,66,3.0592297969295363,True
257420,Serious Sam 4,"['Action', 'Adventure', 'Indie']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Action', 'Gore', 'FPS', 'Co-op', 'Shooter', 'Multiplayer', 'Violent', 'Adventure', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'First-Person', 'Fast-Paced', 'Blood', 'Classic', 'Indie', 'Difficult', 'Arena Shooter', 'Open World', 'Third-Person Shooter']",3,10,20,15804,83.4092634776006,13954,95,3.131819874583203,True
388410,Darksiders II Deathinitive Edition,"['Action', 'Adventure', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Hack and Slash', 'Adventure', 'RPG', 'Open World', 'Singleplayer', 'Third Person', 'Fantasy', 'Story Rich', 'Puzzle', 'Great Soundtrack', 'Action RPG', 'Dark Fantasy', 'Parkour', 'Loot', 'Spectacle fighter', 'Gore', 'Controller', 'Multiplayer', 'Metroidvania']",3,10,20,17804,78.44304650640306,13939,166,3.3010218952364654,False
248390,Craft The World,"['Indie', 'RPG', 'Simulation', 'Strategy']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Crafting', 'Colony Sim', 'Dwarf', 'Building', 'Sandbox', 'Survival', 'Open World', 'Strategy', 'Indie', 'Simulation', 'City Builder', 'RPG', '2D', 'Multiplayer', 'Singleplayer', 'Resource Management', 'Fantasy', 'Adventure', 'God Game', 'Tower Defense']",4,10,20,15735,88.52240228789323,13932,383,3.513957200275058,True
429660,Tales of Berseria™,"['Action', 'RPG']","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Anime', 'JRPG', 'RPG', 'Female Protagonist', 'Story Rich', 'Action', 'Fantasy', 'Action RPG', 'Singleplayer', 'Open World', 'Adventure', 'Great Soundtrack', 'Hack and Slash', 'Cute', 'Local Co-Op', 'Mature', 'Sexual Content', 'Co-op', 'Multiplayer', 'Nudity']",2,12,20,18236,91.45097609124808,13886,139,3.2551196359656145,False
250400,How to Survive,"['Action', 'Adventure', 'RPG']","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Survival', 'Zombies', 'Crafting', 'Open World Survival Craft', 'Action', 'Co-op', 'Multiplayer', 'RPG', 'Local Co-Op', 'Online Co-Op', 'Adventure', 'Survival Horror', 'Open World', 'Hack and Slash', 'Post-apocalyptic', 'Gore', 'Singleplayer', 'Third Person', 'Comedy', 'Indie']",3,12,20,17000,82.61764705882354,13890,21,2.7342956172307162,True
228280,Baldur's Gate: Enhanced Edition,"['Adventure', 'RPG']","['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Family Sharing']","['RPG', 'Fantasy', 'Dungeons & Dragons', 'CRPG', 'Isometric', 'Party-Based RPG', 'Real-Time with Pause', 'Singleplayer', 'Story Rich', 'Character Customization', 'Old School', 'Adventure', 'Co-op', 'Multiplayer', 'Magic', 'Online Co-Op', 'Atmospheric', 'Action-Adventure', 'Remake', 'Strategy']",2,9,20,16165,92.186823383854,13868,383,3.5170784253869107,False
